zip,lat,lon,state
32550,30.385,-86.3473,FL
36852,32.7831,-85.2756,AL
50454,43.3919,-92.7344,IA
50655,42.7752,-91.8908,IA
57276,44.4132,-96.615,SD
70767,30.472,-91.2541,LA
72141,35.508,-92.5867,AR
77482,29.016,-95.8905,TX
79325,34.386,-102.9901,TX
92556,33.9375,-117.2306,CA
99030,47.4528,-117.1318,WA
99502,61.1661,-149.96,AK
13214,43.0397,-76.0722,NY
29652,34.9387,-82.2271,SC
45053,39.3537,-84.7761,OH
56236,45.6717,-96.4061,MN
60118,42.0962,-88.2902,IL
80927,38.9286,-104.6583,CO
91123,34.1478,-118.1445,CA
91616,34.1722,-118.379,CA
2886,41.7026,-71.4476,RI
15210,40.4072,-79.9839,PA
22201,38.8871,-77.0932,VA
36524,31.7843,-88.0715,AL
43430,41.53,-83.359,OH
53949,43.769,-89.3586,WI
57065,43.8942,-96.6326,SD
86507,36.4181,-109.2446,AZ
7091,40.6657,-74.2997,NJ
12528,41.7167,-73.9928,NY
22528,37.7935,-76.5508,VA
32821,28.3957,-81.4666,FL
34136,26.3398,-81.7787,FL
34236,27.3269,-82.5433,FL
45836,40.7824,-83.6339,OH
49657,44.2172,-85.2283,MI
50106,41.9012,-92.8101,IA
52147,42.9487,-91.9578,IA
53562,43.1052,-89.5073,WI
80467,40.2567,-106.9296,CO
81003,38.2843,-104.6234,CO
83014,43.4992,-110.8742,WY
88210,32.8384,-104.4074,NM
95403,38.4822,-122.7473,CA
96059,40.4331,-121.8365,CA
11815,40.7548,-73.6018,NY
17601,40.0766,-76.3107,PA
29117,33.4918,-80.8556,SC
30428,32.1572,-82.6759,GA
32641,29.6824,-82.2014,FL
36103,32.3462,-86.2873,AL
41740,37.3499,-83.0471,KY
44093,41.5383,-80.5964,OH
48835,42.9941,-84.76,MI
50226,41.7549,-93.6893,IA
72026,34.5095,-91.299,AR
79381,33.3299,-101.7122,TX
91951,32.6781,-117.0992,CA
10579,41.3728,-73.8502,NY
14558,42.8554,-77.6876,NY
15738,40.6948,-78.787,PA
15754,40.5567,-79.1515,PA
20860,39.1503,-77.0291,MD
27265,36.0036,-80.0036,NC
33359,26.1223,-80.1434,FL
33908,26.5025,-81.9276,FL
37364,35.1727,-84.8619,TN
43130,39.7187,-82.6031,OH
45816,41.0031,-83.7931,OH
75461,33.6609,-95.5555,TX
75706,32.4441,-95.331,TX
85286,33.2711,-111.8311,AZ
87556,36.7039,-105.595,NM
97627,42.1265,-121.93,OR
2817,41.64,-71.6435,RI
14626,43.2126,-77.704,NY
16061,41.0026,-79.8751,PA
52217,42.0789,-92.3763,IA
56570,46.9329,-95.2353,MN
68848,40.6861,-99.0693,NE
70431,30.6134,-89.9557,LA
98503,47.024,-122.7827,WA
1037,42.3479,-72.2253,MA
22578,37.6886,-76.3616,VA
31824,32.074,-84.5489,GA
38739,34.0604,-90.5011,MS
40324,38.2117,-84.5562,KY
42102,36.9223,-86.387,KY
47870,39.3712,-87.4759,IN
56048,44.1168,-93.7095,MN
73724,36.0372,-98.5778,OK
98936,46.5542,-120.3685,WA
99710,64.8378,-147.7164,AK
13250,43.0214,-76.1977,NY
28227,35.1936,-80.6846,NC
36254,33.6573,-85.6991,AL
38025,36.0345,-89.3856,TN
48896,43.5234,-84.9017,MI
49650,44.7317,-85.8528,MI
53065,43.6864,-88.5569,WI
65264,39.0968,-91.6646,MO
74345,36.6036,-94.7297,OK
79938,31.8045,-105.9661,TX
90401,34.0176,-118.4907,CA
91003,34.1897,-118.1312,CA
17622,40.0418,-76.3012,PA
27298,35.8729,-79.5821,NC
29502,34.201,-79.7847,SC
29563,34.3445,-79.1929,SC
35295,33.5207,-86.8025,AL
37150,36.5177,-85.8662,TN
38877,33.9871,-88.8988,MS
39108,33.1632,-89.3268,MS
40468,37.6375,-84.9665,KY
42101,37.0174,-86.4518,KY
44108,41.5349,-81.609,OH
52253,41.9212,-91.3861,IA
56295,45.0412,-95.834,MN
63376,38.7802,-90.6228,MO
72546,35.5816,-91.9305,AR
92397,34.3628,-117.6249,CA
6256,41.7451,-72.1601,CT
50126,42.5138,-93.2709,IA
52312,42.006,-91.2459,IA
85621,31.377,-110.9435,AZ
95039,36.8175,-121.7773,CA
97486,43.3745,-123.5358,OR
99745,66.0382,-154.2644,AK
3061,42.7654,-71.4676,NH
4928,44.926,-69.2323,ME
13813,42.1625,-75.5484,NY
15948,40.49,-78.7646,PA
28325,35.1538,-78.1053,NC
32195,28.9782,-81.8932,FL
44072,41.4763,-81.3342,OH
47704,37.9971,-87.575,IN
50456,43.2891,-93.2018,IA
51365,43.3189,-94.7964,IA
52556,41.0039,-91.9576,IA
64011,39.0219,-94.0798,MO
64847,36.606,-94.4551,MO
97862,45.9486,-118.3912,OR
1907,42.4746,-70.9098,MA
8231,39.4712,-74.4604,NJ
8701,40.085,-74.2042,NJ
18101,40.6026,-75.4691,PA
35063,33.8256,-87.0161,AL
54965,44.1604,-89.0404,WI
86443,35.2106,-114.1792,AZ
93790,36.7464,-119.6397,CA
95372,37.9926,-120.2624,CA
16112,40.9755,-80.4937,PA
20750,38.8034,-76.9897,MD
24656,37.1738,-82.1277,VA
31520,31.1807,-81.4949,GA
37643,36.3445,-82.2015,TN
44847,41.2181,-82.7023,OH
45810,40.7709,-83.8154,OH
52641,40.9646,-91.5614,IA
54495,44.3881,-89.9228,WI
68767,42.1943,-97.5256,NE
78620,30.2268,-98.1029,TX
89005,35.9727,-114.8344,NV
13654,44.593,-75.4203,NY
25560,38.4501,-81.9005,WV
31535,31.4551,-82.8561,GA
35234,33.5378,-86.8068,AL
45629,38.6282,-82.8145,OH
46919,40.577,-85.8763,IN
58265,48.9796,-97.5427,ND
61322,41.3092,-89.3252,IL
64427,40.1007,-94.8847,MO
80202,39.7491,-104.9946,CO
85070,33.4484,-112.074,AZ
92378,34.2297,-117.225,CA
17740,41.247,-77.2706,PA
20778,38.8252,-76.5391,MD
30343,33.749,-84.388,GA
30504,34.2723,-83.8793,GA
33309,26.1817,-80.1746,FL
35956,34.1437,-86.148,AL
47385,39.8271,-85.445,IN
48098,42.5991,-83.1789,MI
51045,42.8199,-96.0566,IA
53092,43.2364,-87.9845,WI
60696,41.8684,-87.6649,IL
61329,41.3825,-89.219,IL
71001,32.5556,-92.9245,LA
89405,40.6132,-119.3485,NV
89523,39.5249,-119.9031,NV
92340,34.4264,-117.3009,CA
96898,19.2836,166.6419,HI
1702,42.2822,-71.4339,MA
19057,40.1434,-74.8614,PA
21783,39.647,-77.5706,MD
27917,36.3588,-75.9793,NC
34483,29.2407,-82.0875,FL
46144,39.6617,-85.6476,IN
48857,42.8385,-84.1768,MI
54935,43.7742,-88.4352,WI
55783,46.3837,-92.8182,MN
65653,36.6955,-93.115,MO
78945,29.904,-96.886,TX
79835,31.9344,-106.5929,TX
96092,39.9272,-122.025,CA
97032,45.1823,-122.8079,OR
4683,44.2059,-68.7047,ME
6890,41.1428,-73.2884,CT
10922,41.3346,-73.9917,NY
16028,40.9744,-79.6302,PA
33616,27.8742,-82.5203,FL
35585,34.4246,-87.8145,AL
36512,31.0105,-88.0242,AL
41817,37.3582,-82.9252,KY
45044,39.5151,-84.3983,OH
63435,40.1437,-91.548,MO
70444,30.8892,-90.4728,LA
72088,35.6027,-92.2742,AR
93260,35.8135,-118.6643,CA
98045,47.4755,-121.7571,WA
4037,44.0313,-70.9668,ME
6480,41.5852,-72.6128,CT
15072,40.1393,-79.8562,PA
23058,37.5313,-77.4161,VA
35474,32.9108,-87.5935,AL
36529,31.2168,-88.3172,AL
38254,36.3791,-89.3538,TN
40319,38.1403,-83.5337,KY
50323,41.6294,-93.7717,IA
58063,46.9433,-97.7853,ND
65745,36.5276,-93.9359,MO
67862,37.5451,-101.9109,KS
77266,29.834,-95.4342,TX
78617,30.1745,-97.6134,TX
4048,43.6963,-70.7866,ME
10511,41.2583,-73.9412,NY
12204,42.6847,-73.7354,NY
13825,42.4133,-75.2079,NY
19703,39.8044,-75.4649,DE
30204,33.0457,-84.1515,GA
37083,36.539,-86.0242,TN
50112,41.7421,-92.7344,IA
54558,45.9183,-89.4866,WI
58421,47.4573,-98.8933,ND
77451,29.447,-96.0036,TX
78589,26.2044,-98.1537,TX
79363,33.6919,-101.9836,TX
11366,40.7272,-73.7949,NY
16734,41.6192,-78.8394,PA
17981,40.6343,-76.3905,PA
20811,38.9806,-77.1008,MD
28345,34.8894,-79.7022,NC
31803,32.2542,-84.4898,GA
43350,40.5289,-82.8229,OH
59016,45.5541,-106.8723,MT
59044,45.6745,-108.769,MT
59912,48.3534,-114.1784,MT
62311,40.2341,-90.9554,IL
62860,38.013,-88.6961,IL
70760,30.7014,-91.4421,LA
78332,27.7432,-98.0836,TX
85118,33.3284,-111.3502,AZ
85208,33.3984,-111.6513,AZ
4254,44.4325,-70.1427,ME
7097,40.7328,-74.0755,NJ
15006,40.6312,-79.8814,PA
18413,41.649,-75.5988,PA
26404,39.3518,-80.3187,WV
29209,33.9659,-80.9355,SC
43407,41.268,-83.2475,OH
46534,41.2809,-86.6082,IN
53004,43.4995,-87.8509,WI
53522,42.5579,-89.7816,WI
54642,44.1382,-91.0445,WI
55353,45.3436,-94.3028,MN
63361,38.9839,-91.5085,MO
70032,29.9612,-89.9965,LA
71292,32.4566,-92.1854,LA
72675,35.9877,-92.7928,AR
73054,35.6617,-97.1956,OK
10031,40.8246,-73.9507,NY
11219,40.6336,-73.996,NY
16146,41.2316,-80.4993,PA
19161,40.0018,-75.1179,PA
20433,38.9,-77.042,DC
28287,35.26,-80.8042,NC
32733,28.6133,-81.2581,FL
33411,26.6644,-80.1741,FL
35441,32.8553,-87.7219,AL
37149,35.7989,-86.2415,TN
43335,40.6685,-82.91,OH
43437,41.2559,-83.6022,OH
50158,42.0405,-92.9127,IA
61257,41.5929,-90.2263,IL
64113,39.0123,-94.5938,MO
72422,36.4155,-90.587,AR
76569,30.955,-97.2228,TX
77349,30.7235,-95.5508,TX
80818,39.3383,-103.4607,CO
90833,33.7678,-118.1994,CA
91351,34.4262,-118.449,CA
2199,42.3479,-71.0825,MA
2801,41.5301,-71.2841,RI
6706,41.5363,-73.0306,CT
15019,40.4051,-80.3622,PA
19958,38.7381,-75.1747,DE
33029,25.9924,-80.4089,FL
33269,25.7743,-80.1937,FL
33538,28.7953,-82.1363,FL
39441,31.7277,-89.0755,MS
54402,44.9009,-89.7701,WI
65664,37.1944,-93.6275,MO
77670,30.1316,-94.0155,TX
80427,39.8019,-105.5142,CO
85274,33.4125,-111.8319,AZ
90406,34.0195,-118.4912,CA
92374,34.065,-117.1672,CA
95838,38.6406,-121.444,CA
14056,42.9912,-78.3122,NY
19146,39.9379,-75.1794,PA
32533,30.6143,-87.3251,FL
32648,29.4869,-83.2616,FL
53947,43.7459,-89.1397,WI
67521,38.6239,-99.7328,KS
93549,36.23,-117.9552,CA
98539,46.6378,-123.2804,WA
14302,43.0945,-79.0567,NY
33467,26.6104,-80.1683,FL
33766,27.8918,-82.7248,FL
38327,35.2191,-88.3192,TN
46865,41.1263,-85.0907,IN
68771,42.3798,-97.3464,NE
73157,35.5514,-97.4075,OK
74008,35.942,-95.8833,OK
78735,30.249,-97.8414,TX
81101,37.4703,-105.8786,CO
85671,31.5545,-110.3037,AZ
88221,32.342,-104.2937,NM
92581,33.7839,-116.9586,CA
30501,34.3073,-83.8256,GA
47537,38.0855,-87.0441,IN
54520,45.5416,-88.9116,WI
57006,44.3056,-96.7914,SD
60555,41.828,-88.1921,IL
62336,40.4689,-91.1704,IL
66080,38.4074,-95.2489,KS
71277,32.955,-92.587,LA
75395,32.7673,-96.7776,TX
78357,27.88,-98.6061,TX
84542,39.5423,-110.735,UT
20401,38.8933,-77.0146,DC
28323,35.3119,-78.8405,NC
40107,37.7408,-85.5948,KY
41226,37.9856,-82.9602,KY
43270,39.969,-83.0114,OH
47135,38.0527,-86.0844,IN
48074,42.9051,-82.5679,MI
65340,39.1614,-93.2444,MO
67144,37.8005,-96.9918,KS
67277,37.6936,-97.4804,KS
74182,36.154,-95.9928,OK
81418,38.845,-107.9625,CO
97220,45.5411,-122.5566,OR
99251,47.6536,-117.4317,WA
11941,40.8297,-72.7283,NY
25067,38.2099,-81.4381,WV
26102,39.2183,-81.4979,WV
27212,36.4664,-79.2755,NC
38950,33.7574,-90.2091,MS
60499,41.8119,-87.6873,IL
72752,35.8346,-93.6181,AR
12198,42.6878,-73.6383,NY
18921,40.5337,-75.1788,PA
21279,39.2847,-76.6205,MD
29541,34.0946,-79.7918,SC
37996,35.9901,-83.9622,TN
41238,37.8101,-82.9424,KY
43926,40.5092,-80.6241,OH
48143,42.4573,-83.8366,MI
51646,40.7422,-94.8917,IA
67470,38.896,-97.523,KS
71067,32.5791,-93.5226,LA
95007,37.1063,-122.105,CA
3748,43.6256,-72.127,NH
5472,44.1126,-73.1735,VT
6112,41.7905,-72.6964,CT
27712,36.0918,-78.9299,NC
27973,36.3779,-76.0945,NC
42038,37.0664,-88.0494,KY
46041,40.3044,-86.4689,IN
52161,43.1379,-91.7734,IA
62721,,,
70003,29.9975,-90.2146,LA
83821,48.5228,-116.8408,ID
90602,33.9693,-118.0337,CA
3046,43.1025,-71.6169,NH
5736,43.6023,-73.017,VT
10994,41.0973,-73.9768,NY
18932,40.2888,-75.2555,PA
19905,39.1582,-75.5244,DE
28461,33.9654,-78.0359,NC
35079,33.9534,-86.7455,AL
45434,39.7216,-84.029,OH
46745,40.9524,-85.0075,IN
55784,47.0739,-93.1964,MN
61524,40.4912,-90.0318,IL
68955,40.5867,-98.515,NE
70124,30.0071,-90.1094,LA
70516,30.3446,-92.3459,LA
74540,34.5384,-95.7088,OK
76007,32.7714,-97.2915,TX
79178,35.4015,-101.8951,TX
79996,31.6948,-106.3,TX
84408,41.1956,-111.9485,UT
92844,33.7661,-117.9738,CA
1561,42.4435,-71.6861,MA
5825,44.8656,-72.2648,VT
15089,40.2075,-79.758,PA
15260,40.4432,-79.9531,PA
19354,40.0582,-75.7433,PA
23436,36.8926,-76.5142,VA
24484,38.1437,-79.8207,VA
42021,36.7903,-89.0128,KY
48864,42.7053,-84.4187,MI
55603,47.4197,-91.2096,MN
60406,41.6582,-87.6795,IL
61104,42.2554,-89.0768,IL
65710,37.4686,-93.4275,MO
68310,40.2705,-96.7435,NE
84621,39.0532,-111.8243,UT
4932,44.6991,-69.1025,ME
33618,28.0763,-82.4852,FL
37040,36.522,-87.349,TN
44502,41.0774,-80.6409,OH
53016,43.3107,-88.7144,WI
63939,36.6704,-90.6335,MO
65715,36.7441,-92.5769,MO
68358,40.5586,-96.614,NE
76598,31.3902,-97.7993,TX
77337,30.1222,-95.5966,TX
84063,40.2186,-109.7301,UT
88061,32.79,-108.2749,NM
90502,33.8286,-118.292,CA
8808,40.732,-75.0516,NJ
14065,42.4897,-78.3501,NY
20748,38.8222,-76.9478,MD
23551,36.9312,-76.2397,VA
25062,37.8749,-81.4412,WV
25817,37.7673,-81.4156,WV
29373,34.9226,-81.7426,SC
30350,33.9795,-84.3411,GA
33165,25.7343,-80.3588,FL
47336,40.3883,-85.2255,IN
60645,42.0086,-87.6947,IL
75680,32.0028,-94.7129,TX
90068,34.1156,-118.3305,CA
95461,38.7824,-122.6487,CA
6606,41.2091,-73.2086,CT
15101,40.57,-79.9665,PA
19455,40.2109,-75.2782,PA
22202,38.8565,-77.0592,VA
28290,35.26,-80.8042,NC
35464,32.821,-88.1589,AL
36370,31.1403,-85.1573,AL
47341,39.9634,-84.909,IN
50576,42.826,-95.1652,IA
51044,42.2646,-95.8616,IA
53526,42.966,-90.3324,WI
55772,48.111,-93.0941,MN
79347,34.2193,-102.7496,TX
1654,,,
7005,40.9115,-74.414,NJ
24347,36.9756,-80.6695,VA
31569,30.9437,-81.6783,GA
33388,26.1342,-80.2318,FL
35403,33.2045,-87.527,AL
43811,40.1804,-81.8951,OH
62963,37.0865,-89.1637,IL
65688,36.6488,-91.6976,MO
78724,30.296,-97.6396,TX
90211,34.0652,-118.383,CA
92599,33.7825,-117.2286,CA
93942,36.6002,-121.8947,CA
95423,39.0664,-122.6558,CA
95934,40.0673,-120.9248,CA
12047,42.7754,-73.7124,NY
12549,41.5333,-74.2534,NY
23851,36.6786,-76.9391,VA
27202,36.1855,-79.5055,NC
28110,35.0178,-80.5372,NC
39080,32.4925,-89.4946,MS
49098,42.1938,-86.2604,MI
50645,43.0403,-92.4865,IA
50652,42.2643,-92.693,IA
53182,42.6896,-88.039,WI
62451,39.0028,-87.6157,IL
80225,39.6971,-105.1204,CO
12504,42.0129,-73.9082,NY
20714,38.7119,-76.5367,MD
23180,37.7105,-76.6227,VA
29211,34.0007,-81.0348,SC
37350,34.9948,-85.3506,TN
48610,44.1395,-84.1872,MI
48653,44.4839,-84.6601,MI
49228,41.8276,-83.8773,MI
60521,41.8001,-87.9287,IL
62673,40.0994,-89.9601,IL
68421,40.4766,-95.7312,NE
75481,33.3334,-95.374,TX
81130,37.8164,-106.9277,CO
84753,37.7995,-113.9193,UT
87357,34.9992,-108.4112,NM
91393,34.2364,-118.4847,CA
1460,42.5401,-71.4877,MA
5603,44.2601,-72.5754,VT
13622,44.0848,-76.1232,NY
27625,35.7977,-78.6253,NC
28163,35.2106,-80.4407,NC
35902,34.0143,-86.0066,AL
46225,39.7406,-86.1569,IN
53024,43.3231,-87.9521,WI
53802,42.795,-90.8854,WI
54568,45.9186,-89.6954,WI
63437,39.7366,-92.253,MO
66518,39.9598,-96.6235,KS
89822,40.7172,-116.1082,NV
90307,33.7866,-118.2987,CA
92838,33.8934,-117.931,CA
8204,38.9711,-74.9214,NJ
13084,42.891,-76.1061,NY
23407,37.846,-75.5666,VA
26585,39.6078,-80.4168,WV
37779,36.2001,-83.76,TN
44315,41.028,-81.4632,OH
52136,43.363,-92.126,IA
58433,46.3591,-98.7157,ND
74192,36.154,-95.9928,OK
81004,38.2441,-104.6278,CO
81220,38.3876,-107.4824,CO
83844,46.7324,-117.0002,ID
84036,40.6414,-111.2619,UT
84129,40.6531,-111.9674,UT
20736,38.6955,-76.6061,MD
25823,37.679,-81.2104,WV
30308,33.7718,-84.3757,GA
46103,39.6886,-86.6136,IN
46308,41.417,-87.3653,IN
52551,40.8378,-92.0859,IA
60093,42.1054,-87.7535,IL
63012,38.3384,-90.4142,MO
71762,33.3398,-92.7442,AR
72556,36.0635,-91.9079,AR
73144,35.5514,-97.4075,OK
75668,32.9252,-94.7049,TX
88416,35.3786,-104.2052,NM
99830,56.9736,-133.936,AK
21856,38.3339,-75.7851,MD
30703,34.5026,-84.9511,GA
32062,30.1509,-82.9662,FL
39339,33.1058,-89.0287,MS
39451,31.1238,-88.5595,MS
53558,43.0107,-89.2948,WI
54247,44.1573,-87.8267,WI
54446,44.7272,-90.4922,WI
57014,43.1176,-96.9636,SD
62521,39.8395,-88.9465,IL
65591,37.9851,-92.547,MO
66713,37.0281,-94.7393,KS
70094,29.8973,-90.2033,LA
74459,35.5214,-95.495,OK
76831,30.701,-98.9564,TX
80220,39.7312,-104.9129,CO
82835,44.661,-106.4581,WY
1259,42.078,-73.2609,MA
2228,,,
6235,41.8026,-72.1372,CT
20355,38.8951,-77.0369,DC
25414,39.2771,-77.8563,WV
40209,38.1901,-85.7519,KY
41128,38.4339,-83.1336,KY
44010,41.7554,-80.8584,OH
44676,40.6926,-82.0325,OH
52235,41.5557,-91.5308,IA
57051,44.2457,-97.2696,SD
58544,46.4875,-100.2733,ND
75080,32.966,-96.7452,TX
77339,30.0569,-95.1835,TX
90094,33.9728,-118.4276,CA
92864,33.8143,-117.8308,CA
94510,38.0685,-122.1614,CA
96090,40.0271,-122.1233,CA
97333,44.5393,-123.2799,OR
99350,46.2232,-119.771,WA
3832,43.9092,-71.0837,NH
12053,42.748,-74.1868,NY
14925,,,
15736,40.6922,-79.3422,PA
16102,40.9677,-80.3907,PA
25825,37.6655,-81.0933,WV
35699,34.6059,-86.9833,AL
37314,35.2467,-84.3031,TN
40941,37.1237,-83.7463,KY
49457,43.3414,-86.1633,MI
49968,46.4752,-89.9424,MI
52071,42.3196,-90.4903,IA
55487,44.98,-93.2638,MN
55982,43.807,-92.8734,MN
56158,43.644,-96.0769,MN
62674,39.4227,-90.0311,IL
68164,41.2955,-96.1008,NE
85097,33.4484,-112.074,AZ
95742,38.5981,-121.2153,CA
99159,47.3395,-118.6983,WA
8406,39.346,-74.4723,NJ
14588,42.6835,-76.8724,NY
18078,40.6819,-75.6239,PA
21912,39.4283,-75.7996,MD
56183,44.0654,-95.4232,MN
60082,42.1164,-87.8121,IL
60197,41.9125,-88.1348,IL
60630,41.9699,-87.7603,IL
60958,41.0646,-87.5917,IL
61750,40.1235,-88.8597,IL
71306,31.3113,-92.4451,LA
71922,34.0362,-93.4207,AR
3851,43.4229,-71.0114,NH
7420,41.0301,-74.2965,NJ
14021,42.9981,-78.1848,NY
20566,38.8971,-77.0554,DC
28469,33.8913,-78.4298,NC
32956,28.3298,-80.7323,FL
47468,39.2514,-86.4189,IN
50571,42.6419,-94.5432,IA
53517,43.005,-89.8345,WI
94595,37.8753,-122.0703,CA
95694,38.5322,-121.9676,CA
3853,43.6366,-71.2729,NH
20261,38.8933,-77.0146,DC
31624,31.3035,-82.7319,GA
38229,36.2117,-88.6184,TN
47330,39.8081,-85.0032,IN
49401,42.9711,-85.9249,MI
51357,43.0488,-95.2679,IA
54437,44.7404,-90.6229,WI
56386,46.1121,-93.4972,MN
64021,39.1024,-93.6391,MO
74869,35.6138,-96.8163,OK
87533,35.9866,-106.0654,NM
93555,35.6225,-117.6709,CA
95820,38.5347,-121.4451,CA
3269,43.5496,-71.6003,NH
3873,42.9308,-71.1861,NH
4474,44.7263,-68.7876,ME
12857,43.7799,-73.9335,NY
13646,44.4502,-75.6727,NY
17219,40.2184,-77.6797,PA
17512,40.0391,-76.4862,PA
19408,40.1566,-75.4131,PA
20032,38.8338,-76.9995,DC
20076,38.8933,-77.0146,DC
20216,38.8919,-77.0141,DC
24448,37.7965,-79.786,VA
26339,39.4125,-80.6352,WV
30072,33.7906,-84.2053,GA
34654,28.3022,-82.6264,FL
48391,42.5378,-83.481,MI
52561,41.2117,-92.4362,IA
54667,43.6631,-90.874,WI
61853,40.1964,-88.3928,IL
62628,39.7716,-90.4113,IL
75505,33.4624,-94.0715,TX
80861,39.3236,-102.7393,CO
16261,40.9612,-79.4673,PA
25573,38.2193,-81.9568,WV
27661,35.7977,-78.6253,NC
37143,36.1129,-87.0316,TN
43971,40.1581,-80.7077,OH
45458,39.6062,-84.1695,OH
63032,38.6383,-90.4271,MO
67332,37.0601,-95.2115,KS
67839,38.4742,-100.4647,KS
69155,41.1268,-101.3585,NE
70718,30.201,-90.8689,LA
94158,37.7694,-122.3867,CA
20732,38.6698,-76.5376,MD
35060,33.5589,-86.9294,AL
53408,42.7272,-87.676,WI
53515,43.1322,-89.739,WI
95717,39.171,-120.8601,CA
6484,41.3047,-73.1294,CT
7538,40.9357,-74.1863,NJ
10130,40.7808,-73.9772,NY
13355,42.8237,-75.4367,NY
18069,40.6248,-75.5974,PA
25186,38.1812,-81.3071,WV
49905,47.0937,-88.6613,MI
56119,43.7032,-95.4807,MN
65452,37.9446,-92.27,MO
65714,37.0512,-93.2972,MO
79997,31.6948,-106.3,TX
92056,33.1968,-117.2831,CA
3257,43.4145,-71.9857,NH
15353,39.9615,-80.3078,PA
16838,40.9818,-78.5949,PA
26033,39.8227,-80.5669,WV
37872,36.2622,-84.6984,TN
73103,35.491,-97.5196,OK
75694,32.6537,-94.3427,TX
3872,43.5513,-71.02,NH
15377,39.9914,-80.4408,PA
30139,34.4362,-84.6999,GA
32663,29.3424,-82.2126,FL
33850,28.0895,-81.7271,FL
35213,33.5066,-86.7428,AL
37116,36.1866,-86.7852,TN
43906,40.0204,-80.7638,OH
44064,41.6034,-81.057,OH
49332,43.6813,-85.228,MI
50061,41.4849,-93.7539,IA
63785,37.2781,-89.8061,MO
67861,38.4987,-101.3589,KS
71644,34.1032,-91.7057,AR
77623,29.5472,-94.4267,TX
81102,37.476,-105.8818,CO
81420,38.7817,-107.7808,CO
84333,41.9282,-111.8069,UT
97233,45.5142,-122.4985,OR
5620,44.2595,-72.585,VT
37079,36.4946,-87.6804,TN
48770,44.2325,-83.8068,MI
54703,44.8346,-91.5159,WI
81601,39.5296,-107.3252,CO
87728,36.5434,-104.564,NM
94086,37.3764,-122.0238,CA
98134,47.5903,-122.3263,WA
98207,47.979,-122.2021,WA
4464,45.2981,-69.488,ME
17508,40.124,-76.2176,PA
18764,41.2722,-75.8801,PA
30015,33.5968,-83.8602,GA
32858,28.5663,-81.2608,FL
38147,,,
44215,41.0653,-81.9017,OH
47683,38.2764,-87.3778,IN
60140,42.0807,-88.517,IL
85262,33.7752,-111.7791,AZ
94999,38.2675,-122.6581,CA
7422,41.1826,-74.4564,NJ
16939,41.6775,-77.0152,PA
30122,33.7655,-84.6469,GA
30599,34.204,-83.4571,GA
65565,37.8904,-91.3032,MO
70501,30.2361,-92.0083,LA
79066,35.5334,-100.956,TX
99017,47.1887,-117.8755,WA
11767,40.8462,-73.1482,NY
12071,42.5923,-74.4381,NY
16345,41.9461,-79.1271,PA
21864,38.0452,-75.4108,MD
26354,39.3414,-80.0285,WV
33030,25.4766,-80.4839,FL
33917,26.7357,-81.8435,FL
67654,39.8407,-99.8878,KS
72919,35.3859,-94.3985,AR
80909,38.852,-104.7735,CO
89121,36.1232,-115.0902,NV
49321,43.0578,-85.6845,MI
60632,41.8093,-87.7052,IL
60966,40.7803,-87.5736,IL
80926,38.6981,-104.8505,CO
81431,38.1865,-108.3895,CO
88301,33.6496,-105.8696,NM
96075,40.3514,-121.765,CA
97045,45.3377,-122.57,OR
97369,44.7588,-124.0633,OR
2876,41.9984,-71.5763,RI
7090,40.6479,-74.3451,NJ
18950,40.4226,-75.0663,PA
20319,38.8667,-77.0166,DC
24501,37.353,-79.1557,VA
31642,31.3106,-82.8591,GA
49812,45.5917,-87.5439,MI
58203,47.9272,-97.0672,ND
93006,34.2783,-119.2932,CA
95924,39.1988,-121.02,CA
20003,38.8829,-76.9895,DC
20501,38.8987,-77.0362,DC
25271,38.809,-81.702,WV
28433,34.503,-78.6313,NC
28579,34.7593,-76.5274,NC
36691,30.6944,-88.0431,AL
41051,38.9354,-84.5479,KY
47360,39.9941,-85.2581,IN
47551,38.1011,-86.6044,IN
52549,40.6344,-92.9219,IA
75437,33.2648,-95.4423,TX
85701,32.2139,-110.9694,AZ
92508,33.8897,-117.3043,CA
22728,38.5671,-77.7127,VA
34240,27.339,-82.3473,FL
35080,33.2663,-86.902,AL
36610,30.7309,-88.0789,AL
37316,34.9971,-84.7327,TN
37339,35.3723,-85.618,TN
55957,44.2359,-92.2672,MN
56228,44.959,-94.6978,MN
66636,39.0483,-95.678,KS
68029,41.6524,-96.2869,NE
70080,29.877,-90.4352,LA
74366,36.3912,-95.0466,OK
76627,32.1052,-97.3652,TX
76632,31.31,-97.09,TX
77219,29.834,-95.4342,TX
85752,32.2217,-110.9265,AZ
94117,37.7712,-122.4413,CA
10954,41.0977,-74.0109,NY
19116,40.1166,-75.0198,PA
20035,38.8933,-77.0146,DC
26369,39.3312,-80.3325,WV
28258,35.26,-80.8042,NC
33655,27.9475,-82.4584,FL
44053,41.432,-82.2038,OH
44513,41.0171,-80.8029,OH
48036,42.5938,-82.9133,MI
49753,45.0429,-83.7491,MI
50109,41.7611,-93.8244,IA
50511,43.066,-94.2306,IA
52771,41.9991,-90.2187,IA
53091,43.5045,-88.4478,WI
54112,45.0722,-88.0587,WI
62301,39.9307,-91.3763,IL
62850,38.5223,-88.537,IL
76258,33.371,-96.9446,TX
87061,34.6948,-106.3247,NM
90077,34.1112,-118.4502,CA
