zip,electricity_price
12136,0.09892669
12137,0.104996356
12138,0.09892669
12139,0.104996356
12140,0.104996356
12141,0.104996356
12143,0.126635137
12144,0.09892669
12147,0.126635137
12148,0.104996356
12149,0.104996356
12150,0.104996356
12151,0.092857023
12153,0.09892669
12154,0.09892669
12155,0.09892669
12156,0.126635137
12157,0.104996356
12158,0.126635137
12159,0.104996356
12160,0.104996356
12161,0.104996356
12164,0.104996356
12165,0.092857023
12166,0.104996356
12167,0.09892669
12168,0.092857023
12169,0.092857023
12170,0.09892669
12172,0.104996356
12173,0.126635137
12174,0.104996356
12175,0.09892669
12176,0.148273917
12177,0.104996356
12180,0.09892669
12181,0.104996356
12182,0.104996356
12183,0.104996356
12184,0.09892669
12185,0.104996356
12186,0.126635137
12187,0.104996356
12188,0.104996356
12189,0.104996356
12190,0.104996356
12192,0.148273917
12193,0.126635137
12194,0.09892669
12195,0.092857023
12196,0.09892669
12197,0.09892669
12198,0.09892669
12201,0.104996356
12202,0.104996356
12203,0.104996356
12204,0.09892669
12205,0.104996356
12206,0.104996356
12207,0.09892669
12208,0.104996356
12209,0.104996356
12210,0.104996356
12211,0.104996356
12212,0.104996356
12214,0.104996356
12220,0.104996356
12222,0.104996356
12223,0.104996356
12224,0.104996356
12225,0.104996356
12226,0.104996356
12227,0.104996356
12228,0.104996356
12229,0.104996356
12230,0.104996356
12231,0.104996356
12232,0.104996356
12233,0.104996356
12234,0.104996356
12235,0.104996356
12236,0.104996356
12237,0.104996356
12238,0.104996356
12239,0.104996356
12240,0.104996356
12241,0.104996356
12242,0.104996356
12243,0.104996356
12244,0.104996356
12245,0.104996356
12246,0.104996356
12247,0.104996356
12248,0.104996356
12249,0.104996356
12250,0.104996356
12252,0.104996356
12255,0.104996356
12256,0.104996356
12257,0.104996356
12260,0.104996356
12261,0.104996356
12288,0.104996356
12301,0.104996356
12302,0.104996356
12303,0.104996356
12304,0.104996356
12305,0.104996356
12306,0.104996356
12307,0.104996356
12308,0.104996356
12309,0.104996356
12325,0.104996356
12345,0.104996356
12401,0.148273917
12402,0.148273917
12404,0.148273917
12405,0.12056547
12406,0.092857023
12407,0.12056547
12409,0.148273917
12410,0.12056547
12411,0.148273917
12412,0.12056547
12413,0.148273917
12414,0.126635137
12416,0.12056547
12417,0.148273917
12418,0.148273917
12419,0.148273917
12420,0.148273917
12421,0.12056547
12422,0.12056547
12423,0.148273917
12424,0.12056547
12427,0.148273917
12428,0.131849415
12429,0.148273917
12430,0.12056547
12431,0.148273917
12432,0.148273917
12433,0.148273917
12434,0.092857023
12435,0.131849415
12436,0.148273917
12438,0.092857023
12439,0.12056547
12440,0.148273917
12441,0.092857023
12442,0.12056547
12443,0.148273917
12444,0.12056547
12446,0.148273917
12448,0.148273917
12449,0.148273917
12450,0.12056547
12451,0.148273917
12452,0.148273917
12453,0.148273917
12454,0.092857023
12455,0.12056547
12456,0.148273917
12457,0.12056547
12458,0.148273917
12459,0.092857023
12460,0.148273917
12461,0.148273917
12463,0.148273917
12464,0.12056547
12465,0.12056547
12466,0.148273917
12468,0.12056547
12469,0.115375765
12470,0.12056547
12471,0.148273917
12472,0.148273917
12473,0.12056547
12474,0.092857023
12475,0.148273917
12477,0.148273917
12480,0.12056547
12481,0.148273917
12482,0.148273917
12483,0.148273917
12484,0.148273917
12485,0.12056547
12486,0.148273917
12487,0.148273917
12489,0.148273917
12490,0.148273917
12491,0.148273917
12492,0.12056547
12493,0.148273917
12494,0.12056547
12495,0.12056547
12496,0.12056547
12498,0.148273917
12501,0.12056547
12502,0.12056547
12503,0.12056547
12504,0.148273917
12506,0.148273917
12507,0.148273917
12508,0.148273917
12510,0.148273917
12511,0.148273917
12512,0.148273917
12513,0.092857023
12514,0.148273917
12515,0.148273917
12516,0.12056547
12517,0.092857023
12518,0.151345611
12520,0.151345611
12521,0.09892669
12522,0.12056547
12523,0.115375765
12524,0.148273917
12525,0.148273917
12526,0.126635137
12527,0.148273917
12528,0.148273917
12529,0.092857023
12530,0.092857023
12531,0.12056547
12533,0.12056547
12534,0.115375765
12537,0.148273917
12538,0.148273917
12540,0.12056547
12541,0.104996356
12542,0.148273917
12543,0.148273917
12544,0.092857023
12545,0.12056547
12546,0.12056547
12547,0.148273917
12548,0.148273917
12549,0.131849415
12550,0.148273917
12551,0.148273917
12552,0.148273917
12553,0.148273917
12555,0.148273917
12561,0.148273917
12563,0.092857023
12564,0.12056547
12565,0.092857023
12566,0.131849415
12567,0.12056547
12568,0.148273917
12569,0.148273917
12570,0.12056547
12571,0.126635137
12572,0.148273917
12574,0.148273917
12575,0.151345611
12577,0.151345611
12578,0.148273917
12580,0.148273917
12581,0.148273917
12582,0.12056547
12583,0.126635137
12584,0.148273917
12585,0.148273917
12586,0.131849415
12588,0.092857023
12589,0.131849415
12590,0.148273917
12592,0.12056547
12594,0.12056547
12601,0.148273917
12602,0.148273917
12603,0.148273917
12604,0.148273917
12701,0.123637163
12719,0.123637163
12720,0.092857023
12721,0.154417304
12722,0.154417304
12723,0.083904493
12724,0.092857023
12725,0.12056547
12726,0.092857023
12727,0.092857023
12729,0.154417304
12732,0.123637163
12733,0.092857023
12734,0.092857023
12736,0.092857023
12737,0.123637163
12738,0.092857023
12740,0.12056547
12741,0.083904493
12742,0.092857023
12743,0.123637163
12745,0.092857023
12746,0.154417304
12747,0.092857023
12748,0.092857023
12749,0.092857023
12750,0.092857023
12751,0.092857023
12752,0.092857023
12754,0.092857023
12758,0.12056547
12759,0.092857023
12760,0.083904493
12762,0.092857023
12763,0.131849415
12764,0.092857023
12765,0.12056547
12766,0.092857023
12767,0.092857023
12768,0.12056547
12769,0.154417304
12770,0.123637163
12771,0.154417304
12775,0.123637163
12776,0.092857023
12777,0.123637163
12778,0.092857023
12779,0.092857023
12780,0.154417304
12781,0.154417304
12783,0.092857023
12784,0.092857023
12785,0.154417304
12786,0.092857023
12787,0.092857023
12788,0.12056547
12789,0.12056547
12790,0.131849415
12791,0.092857023
12792,0.092857023
12801,0.104996356
12803,0.104996356
12804,0.104996356
12808,0.104996356
12809,0.09892669
12810,0.104996356
12811,0.104996356
12812,0.092857023
12814,0.104996356
12815,0.104996356
12816,0.09892669
12817,0.104996356
12819,0.104996356
12820,0.104996356
12821,0.104996356
12822,0.104996356
12823,0.09892669
12824,0.104996356
12827,0.09892669
12828,0.104996356
12831,0.104996356
12832,0.09892669
12833,0.104996356
12834,0.09892669
12835,0.104996356
12836,0.104996356
12837,0.09892669
12838,0.104996356
12839,0.104996356
12841,0.104996356
12842,0.09892669
12843,0.104996356
12844,0.104996356
12845,0.104996356
12846,0.104996356
12847,0.09892669
12848,0.104996356
12849,0.092857023
12850,0.104996356
12851,0.09892669
12852,0.09892669
12853,0.104996356
12854,0.092857023
12855,0.09892669
12856,0.104996356
12857,0.104996356
12858,0.104996356
12859,0.104996356
12860,0.104996356
12861,0.104996356
12862,0.104996356
12863,0.104996356
12864,0.104996356
12865,0.09892669
12866,0.09892669
12870,0.104996356
12871,0.09892669
12872,0.104996356
12873,0.09892669
12874,0.104996356
12878,0.104996356
12879,0.09892669
12883,0.104996356
12884,0.104996356
12885,0.104996356
12886,0.104996356
12887,0.09892669
12901,0.077552087
12903,0.077552087
12910,0.092857023
12911,0.092857023
12912,0.09892669
12913,0.104996356
12914,0.104996356
12915,0.092857023
12916,0.104996356
12917,0.09892669
12918,0.092857023
12919,0.092857023
12920,0.09892669
12921,0.092857023
12922,0.104996356
12923,0.092857023
12924,0.092857023
12926,0.09892669
12927,0.104996356
12928,0.104996356
12929,0.092857023
12930,0.104996356
12932,0.092857023
12933,0.092857023
12934,0.092857023
12935,0.092857023
12936,0.09892669
12937,0.104996356
12939,0.104996356
12941,0.09892669
12942,0.09892669
12943,0.09892669
12944,0.092857023
12945,0.104996356
12946,0.09892669
12949,0.104996356
12950,0.092857023
12952,0.092857023
12953,0.09892669
12955,0.09892669
12956,0.09892669
12957,0.104996356
12958,0.092857023
12959,0.092857023
12960,0.104996356
12961,0.104996356
12962,0.09892669
12964,0.092857023
12965,0.104996356
12966,0.104996356
12967,0.104996356
12969,0.09892669
12970,0.104996356
12972,0.09892669
12973,0.104996356
12974,0.104996356
12975,0.092857023
12976,0.104996356
12977,0.104996356
12978,0.092857023
12979,0.092857023
12980,0.104996356
12981,0.09892669
12983,0.104996356
12985,0.09892669
12986,0.09892669
12987,0.09892669
12989,0.09892669
12992,0.092857023
12993,0.09892669
12995,0.104996356
12996,0.092857023
12997,0.09892669
12998,0.09892669
13020,0.104996356
13021,0.09892669
13024,0.092857023
13026,0.092857023
13027,0.100045569
13028,0.104996356
13029,0.104996356
13030,0.104996356
13031,0.09892669
13032,0.09892669
13033,0.103639842
13034,0.092857023
13035,0.09892669
13036,0.104996356
13037,0.104996356
13039,0.104996356
13040,0.09892669
13041,0.104996356
13042,0.104996356
13043,0.104996356
13044,0.104996356
13045,0.09892669
13051,0.104996356
13052,0.09892669
13053,0.09892669
13054,0.104996356
13056,0.104996356
13057,0.104996356
13060,0.09892669
13061,0.09892669
13062,0.092857023
13063,0.104996356
13064,0.102283327
13065,0.092857023
13066,0.104996356
13068,0.09892669
13069,0.103639842
13071,0.092857023
13072,0.09892669
13073,0.09892669
13074,0.103639842
13076,0.104996356
13077,0.09892669
13078,0.104996356
13080,0.100045569
13081,0.092857023
13082,0.104996356
13083,0.104996356
13084,0.104996356
13087,0.104996356
13088,0.104996356
13089,0.104996356
13090,0.104996356
13092,0.092857023
13093,0.104996356
13101,0.09892669
13102,0.092857023
13103,0.104996356
13104,0.104996356
13107,0.104996356
13108,0.09892669
13110,0.09892669
13111,0.103639842
13112,0.100045569
13113,0.102283327
13114,0.104996356
13115,0.104996356
13116,0.104996356
13117,0.092857023
13118,0.09892669
13119,0.104996356
13120,0.104996356
13121,0.104996356
13122,0.09892669
13123,0.104996356
13124,0.09892669
13126,0.103639842
13131,0.104996356
13132,0.104996356
13134,0.092857023
13135,0.104996356
13136,0.09892669
13137,0.104996356
13138,0.104996356
13139,0.092857023
13140,0.097570175
13141,0.09892669
13142,0.104996356
13143,0.102283327
13144,0.104996356
13145,0.104996356
13146,0.097570175
13147,0.092857023
13148,0.092857023
13152,0.09892669
13153,0.104996356
13154,0.102283327
13155,0.09892669
13156,0.103639842
13157,0.104996356
13158,0.09892669
13159,0.09892669
13160,0.092857023
13162,0.104996356
13163,0.104996356
13164,0.09892669
13165,0.092857023
13166,0.097570175
13167,0.104996356
13201,0.104996356
13202,0.104996356
13203,0.104996356
13204,0.089557304
13205,0.104996356
13206,0.104996356
13207,0.104996356
13208,0.104996356
13209,0.090877191
13210,0.104996356
13211,0.104996356
13212,0.104996356
13214,0.104996356
13215,0.09892669
13217,0.104996356
13218,0.104996356
13219,0.089557304
13220,0.104996356
13221,0.104996356
13224,0.104996356
13225,0.104996356
13235,0.104996356
13244,0.104996356
13250,0.104996356
13251,0.104996356
13252,0.104996356
13261,0.104996356
13290,0.104996356
13301,0.104996356
13302,0.104996356
13303,0.104996356
13304,0.104996356
13305,0.104996356
13308,0.104996356
13309,0.104996356
13310,0.092857023
13312,0.104996356
13313,0.092857023
13314,0.092857023
13315,0.092857023
13316,0.104996356
13317,0.104996356
13318,0.09892669
13319,0.104996356
13320,0.09892669
13321,0.104996356
13322,0.09892669
13323,0.09892669
13324,0.104996356
13325,0.104996356
13326,0.09892669
13327,0.104996356
13328,0.09892669
13329,0.104996356
13331,0.09892669
13332,0.092857023
13333,0.104996356
13334,0.09892669
13335,0.092857023
13337,0.092857023
13338,0.104996356
13339,0.104996356
13340,0.09892669
13341,0.104996356
13342,0.092857023
13343,0.104996356
13345,0.104996356
13346,0.092857023
13348,0.092857023
13350,0.104996356
13352,0.104996356
13353,0.104996356
13354,0.104996356
13355,0.092857023
13357,0.09892669
13360,0.09892669
13361,0.09892669
13362,0.092857023
13363,0.104996356
13364,0.092857023
13365,0.104996356
13367,0.104996356
13368,0.104996356
13401,0.104996356
13402,0.09892669
13403,0.104996356
13404,0.104996356
13406,0.104996356
13407,0.09892669
13408,0.09892669
13409,0.09892669
13410,0.104996356
13411,0.092857023
13413,0.104996356
13415,0.092857023
13416,0.104996356
13417,0.104996356
13418,0.092857023
13420,0.104996356
13421,0.09892669
13424,0.104996356
13425,0.09892669
13426,0.104996356
13428,0.104996356
13431,0.104996356
13433,0.104996356
13435,0.104996356
13436,0.09892669
13437,0.104996356
13438,0.104996356
13439,0.092857023
13440,0.104996356
13441,0.104996356
13442,0.104996356
13449,0.104996356
13450,0.09892669
13452,0.104996356
13454,0.104996356
13455,0.092857023
13456,0.09892669
13457,0.092857023
13459,0.104996356
13460,0.092857023
13461,0.104996356
13464,0.092857023
13465,0.092857023
13468,0.09892669
13469,0.104996356
13470,0.104996356
13471,0.104996356
13472,0.104996356
13473,0.104996356
13475,0.104996356
13476,0.104996356
13477,0.09892669
13478,0.104996356
13479,0.104996356
13480,0.09892669
13482,0.092857023
13483,0.104996356
13484,0.092857023
13485,0.092857023
13486,0.104996356
13488,0.09892669
13489,0.104996356
13490,0.104996356
13491,0.09892669
13492,0.104996356
13493,0.104996356
13494,0.104996356
13495,0.104996356
13501,0.104996356
13502,0.104996356
13503,0.104996356
13504,0.104996356
13505,0.104996356
13599,0.104996356
13601,0.104996356
13602,0.104996356
13603,0.104996356
13605,0.104996356
13606,0.104996356
13607,0.104996356
13608,0.104996356
13611,0.104996356
13612,0.104996356
13613,0.104996356
13614,0.104996356
13615,0.104996356
13616,0.104996356
13617,0.104996356
13618,0.104996356
13619,0.104996356
13620,0.104996356
13621,0.104996356
13622,0.104996356
13623,0.104996356
13624,0.104996356
13625,0.104996356
13626,0.104996356
13627,0.104996356
13628,0.104996356
13630,0.104996356
13631,0.104996356
13632,0.104996356
13633,0.104996356
13634,0.104996356
13635,0.104996356
13636,0.104996356
13637,0.104996356
13638,0.104996356
13639,0.104996356
13640,0.104996356
13641,0.104996356
13642,0.104996356
13643,0.104996356
13645,0.104996356
13646,0.104996356
13647,0.104996356
13648,0.104996356
13649,0.104996356
13650,0.104996356
13651,0.104996356
13652,0.104996356
13654,0.104996356
13655,0.104996356
13656,0.104996356
13657,0.104996356
13658,0.104996356
13659,0.104996356
13660,0.104996356
13661,0.104996356
13662,0.087153451
13664,0.104996356
13665,0.104996356
13666,0.104996356
13667,0.104996356
13668,0.104996356
13669,0.104996356
13670,0.104996356
13671,0.104996356
13672,0.104996356
13673,0.104996356
13674,0.104996356
13675,0.104996356
13676,0.104996356
13677,0.104996356
13678,0.104996356
13679,0.104996356
13680,0.104996356
13681,0.104996356
13682,0.104996356
13683,0.104996356
13684,0.104996356
13685,0.104996356
13687,0.104996356
13690,0.104996356
13691,0.104996356
13692,0.104996356
13693,0.104996356
13694,0.104996356
13695,0.104996356
13696,0.104996356
13697,0.104996356
13699,0.104996356
13730,0.092857023
13731,0.092857023
13732,0.083904493
13733,0.092857023
13734,0.092857023
13736,0.092857023
13737,0.092857023
13738,0.104996356
13739,0.092857023
13740,0.092857023
13743,0.092857023
13744,0.092857023
13745,0.092857023
13746,0.092857023
13747,0.092857023
13748,0.083904493
13749,0.092857023
13750,0.09892669
13751,0.092857023
13752,0.092857023
13753,0.092857023
13754,0.083904493
13755,0.092857023
13756,0.092857023
13757,0.092857023
13758,0.092857023
13760,0.092857023
13761,0.092857023
13762,0.092857023
13763,0.092857023
13774,0.092857023
13775,0.092857023
13776,0.092857023
13777,0.092857023
13778,0.092857023
13780,0.092857023
13782,0.092857023
13783,0.083904493
13784,0.104996356
13786,0.092857023
13787,0.092857023
13788,0.092857023
13790,0.092857023
13794,0.092857023
13795,0.083904493
13796,0.092857023
13797,0.092857023
13801,0.092857023
13802,0.092857023
13803,0.09892669
13804,0.092857023
13806,0.092857023
13807,0.092857023
13808,0.092857023
13809,0.092857023
13810,0.092857023
13811,0.092857023
13812,0.083904493
13813,0.092857023
13814,0.092857023
13815,0.092857023
13820,0.09892669
13825,0.092857023
13826,0.092857023
13827,0.083904493
13830,0.092857023
13832,0.092857023
13833,0.092857023
13834,0.092857023
13835,0.09892669
13838,0.092857023
13839,0.092857023
13840,0.092857023
13841,0.092857023
13842,0.092857023
13843,0.092857023
13844,0.092857023
13845,0.092857023
13846,0.092857023
13847,0.092857023
13848,0.092857023
13849,0.092857023
13850,0.083904493
13851,0.092857023
13856,0.092857023
13859,0.092857023
13860,0.092857023
13861,0.092857023
13862,0.092857023
13863,0.092857023
13864,0.092857023
13865,0.083904493
13901,0.092857023
13902,0.092857023
13903,0.083904493
13904,0.092857023
13905,0.092857023
14001,0.09892669
14004,0.09892669
14005,0.104996356
14006,0.104996356
14008,0.104996356
14009,0.100045569
14010,0.09892669
14011,0.09892669
14012,0.104996356
14013,0.104996356
14020,0.104996356
14021,0.104996356
14024,0.100045569
14025,0.092857023
14026,0.092857023
14027,0.104996356
14028,0.104996356
14029,0.104996356
14030,0.09892669
14031,0.09892669
14032,0.09892669
14033,0.092857023
14034,0.104996356
14035,0.104996356
14036,0.09892669
14037,0.092857023
14038,0.092857023
14039,0.092857023
14040,0.09892669
14041,0.092857023
14042,0.09892669
14043,0.092857023
14047,0.104996356
14048,0.104996356
14051,0.09892669
14052,0.092857023
14054,0.09892669
14055,0.09892669
14056,0.104996356
14057,0.09892669
14058,0.104996356
14059,0.092857023
14060,0.103639842
14061,0.104996356
14062,0.09892669
14063,0.104996356
14065,0.103639842
14066,0.100045569
14067,0.09892669
14068,0.09892669
14069,0.092857023
14070,0.09892669
14072,0.104996356
14075,0.09892669
14080,0.092857023
14081,0.09892669
14082,0.092857023
14083,0.092857023
14085,0.104996356
14086,0.092857023
14091,0.104996356
14092,0.104996356
14094,0.09892669
14095,0.092857023
14098,0.104996356
14101,0.104996356
14102,0.092857023
14103,0.104996356
14105,0.104996356
14107,0.104996356
14108,0.104996356
14109,0.104996356
14110,0.092857023
14111,0.09892669
14112,0.104996356
14113,0.09892669
14120,0.104996356
14125,0.104996356
14126,0.104996356
14127,0.09892669
14129,0.09892669
14130,0.102283327
14131,0.104996356
14132,0.104996356
14133,0.104996356
14134,0.09892669
14135,0.104996356
14136,0.09892669
14138,0.09892669
14139,0.092857023
14140,0.092857023
14141,0.09892669
14143,0.104996356
14144,0.104996356
14145,0.092857023
14150,0.104996356
14151,0.104996356
14167,0.09892669
14168,0.104996356
14169,0.092857023
14170,0.092857023
14171,0.09892669
14172,0.104996356
14173,0.09892669
14174,0.104996356
14201,0.104996356
14202,0.104996356
14203,0.104996356
14204,0.104996356
14206,0.104996356
14207,0.104996356
14208,0.104996356
14209,0.104996356
14210,0.104996356
14211,0.104996356
14212,0.104996356
14213,0.104996356
14214,0.104996356
14215,0.104996356
14216,0.104996356
14217,0.104996356
14218,0.09892669
14219,0.104996356
14220,0.104996356
14221,0.09892669
14222,0.104996356
14223,0.104996356
14224,0.09892669
14225,0.09892669
14226,0.104996356
14227,0.09892669
14228,0.09892669
14231,0.104996356
14233,0.104996356
14240,0.104996356
14241,0.104996356
14260,0.104996356
14261,0.104996356
14263,0.104996356
14264,0.104996356
14265,0.104996356
14267,0.104996356
14269,0.104996356
14270,0.104996356
14272,0.104996356
14273,0.104996356
14276,0.104996356
14280,0.104996356
14301,0.104996356
14302,0.104996356
14303,0.104996356
14304,0.104996356
14305,0.104996356
14410,0.102283327
14411,0.104996356
14413,0.102283327
14414,0.104996356
14415,0.092857023
14416,0.103639842
14418,0.092857023
14420,0.103639842
14422,0.104996356
14423,0.104996356
14424,0.100045569
14425,0.097570175
14427,0.097570175
14428,0.103639842
14429,0.104996356
14430,0.104996356
14432,0.097570175
14433,0.097570175
14435,0.09892669
14437,0.100045569
14441,0.092857023
14443,0.102283327
14445,0.102283327
14449,0.102283327
14450,0.087250577
14452,0.104996356
14453,0.102283327
14454,0.09892669
14456,0.092857023
14461,0.092857023
14462,0.09892669
14463,0.092857023
14464,0.104996356
14466,0.104996356
14467,0.103639842
14468,0.103639842
14469,0.103639842
14470,0.104996356
14471,0.100045569
14472,0.103639842
14475,0.103639842
14476,0.104996356
14477,0.104996356
14478,0.092857023
14479,0.104996356
14480,0.104996356
14481,0.100045569
14482,0.104996356
14485,0.104996356
14486,0.104996356
14487,0.104996356
14488,0.104996356
14489,0.097570175
14502,0.097570175
14504,0.102283327
14505,0.097570175
14506,0.102283327
14507,0.097570175
14508,0.104996356
14510,0.100045569
14511,0.104996356
14512,0.100045569
14513,0.097570175
14514,0.103639842
14515,0.102283327
14516,0.102283327
14517,0.097570175
14518,0.092857023
14519,0.097570175
14520,0.102283327
14521,0.092857023
14522,0.097570175
14525,0.09892669
14526,0.102283327
14527,0.092857023
14529,0.092857023
14530,0.100045569
14532,0.092857023
14533,0.09892669
14534,0.102283327
14536,0.097570175
14537,0.102283327
14538,0.102283327
14539,0.104996356
14541,0.092857023
14542,0.102283327
14543,0.103639842
14544,0.092857023
14545,0.09892669
14546,0.103639842
14547,0.092857023
14548,0.102283327
14549,0.092857023
14550,0.092857023
14551,0.097570175
14555,0.102283327
14556,0.09892669
14557,0.104996356
14558,0.104996356
14559,0.103639842
14560,0.09892669
14561,0.097570175
14563,0.102283327
14564,0.103639842
14568,0.097570175
14569,0.09892669
14571,0.104996356
14572,0.09892669
14580,0.102283327
14585,0.104996356
14586,0.103639842
14588,0.092857023
14589,0.102283327
14590,0.102283327
14591,0.09892669
14592,0.104996356
14602,0.102283327
14603,0.102283327
14604,0.102283327
14605,0.102283327
14606,0.102283327
14607,0.102283327
14608,0.102283327
14609,0.102283327
14610,0.102283327
14611,0.102283327
14612,0.102283327
14613,0.102283327
14614,0.102283327
14615,0.102283327
14616,0.102283327
14617,0.102283327
14618,0.102283327
14619,0.102283327
14620,0.102283327
14621,0.102283327
14622,0.102283327
14623,0.102283327
14624,0.102283327
14625,0.102283327
14626,0.102283327
14627,0.102283327
14638,0.102283327
14639,0.102283327
14642,0.102283327
14643,0.102283327
14644,0.102283327
14646,0.102283327
14647,0.102283327
14649,0.102283327
14650,0.102283327
14651,0.102283327
14652,0.102283327
14653,0.102283327
14692,0.102283327
14694,0.102283327
14701,0.088901045
14702,0.098200434
14706,0.104996356
14707,0.104996356
14708,0.094077215
14709,0.097570175
14710,0.104996356
14711,0.103639842
14712,0.104996356
14714,0.103639842
14715,0.094077215
14716,0.104996356
14717,0.103639842
14718,0.104996356
14719,0.09892669
14720,0.098200434
14721,0.103639842
14722,0.104996356
14723,0.09892669
14724,0.089974159
14726,0.092857023
14727,0.103639842
14728,0.104996356
14729,0.09892669
14730,0.104996356
14731,0.104996356
14732,0.092857023
14733,0.09606307
14735,0.100045569
14736,0.089974159
14737,0.103639842
14738,0.089974159
14739,0.103639842
14740,0.09892669
14741,0.104996356
14742,0.104996356
14743,0.103639842
14744,0.103639842
14745,0.102283327
14747,0.09892669
14748,0.104996356
14750,0.104996356
14751,0.092857023
14752,0.104996356
14753,0.089974159
14754,0.088617644
14755,0.09892669
14756,0.104996356
14757,0.104996356
14758,0.104996356
14760,0.103639842
14766,0.104996356
14767,0.089974159
14769,0.104996356
14770,0.103639842
14772,0.09892669
14774,0.102283327
14775,0.089974159
14777,0.102283327
14778,0.104996356
14779,0.089974159
14781,0.104996356
14782,0.09892669
14783,0.104996356
14784,0.104996356
14785,0.104996356
14786,0.102283327
14787,0.104996356
14788,0.104996356
14801,0.092857023
14802,0.092857023
14803,0.09892669
14804,0.097570175
14805,0.092857023
14806,0.09892669
14807,0.092857023
14808,0.092857023
14809,0.092857023
14810,0.092857023
14812,0.092857023
14813,0.100045569
14814,0.092857023
14815,0.092857023
14816,0.092857023
14817,0.092857023
14818,0.092857023
14819,0.092857023
14820,0.092857023
14821,0.092857023
14822,0.097570175
14823,0.092857023
14824,0.092857023
14825,0.083904493
14826,0.092857023
14827,0.092857023
14830,0.092857023
14831,0.092857023
14836,0.097570175
14837,0.092857023
14838,0.092857023
14839,0.09892669
14840,0.092857023
14841,0.092857023
14842,0.092857023
14843,0.092857023
14845,0.092857023
14846,0.097570175
14847,0.092857023
14850,0.092857023
14851,0.092857023
14852,0.092857023
14853,0.092857023
14854,0.092857023
14855,0.092857023
14856,0.092857023
14857,0.092857023
14858,0.083904493
14859,0.092857023
14860,0.092857023
14861,0.092857023
14863,0.092857023
14864,0.092857023
14865,0.092857023
14867,0.092857023
14869,0.092857023
14870,0.092857023
14871,0.083904493
14872,0.092857023
14873,0.092857023
14874,0.092857023
14876,0.092857023
14877,0.090935114
14878,0.092857023
14879,0.092857023
14880,0.100045569
14881,0.092857023
14882,0.092857023
14883,0.092857023
14884,0.097570175
14885,0.083904493
14886,0.092857023
14887,0.092857023
14889,0.092857023
14891,0.092857023
14892,0.083904493
14893,0.092857023
14894,0.083904493
14895,0.093772167
14897,0.090935114
14898,0.092857023
14901,0.092857023
14902,0.092857023
14903,0.092857023
14904,0.092857023
14905,0.092857023
14925,0.092857023
15001,0.125335911
15003,0.125335911
15004,0.078884291
15005,0.109485646
15006,0.125335911
15007,0.132922164
15009,0.109485646
15010,0.109485646
15012,0.078884291
15014,0.078884291
15015,0.093635381
15017,0.102110101
15018,0.078884291
15019,0.102110101
15020,0.078884291
15021,0.102110101
15022,0.078884291
15024,0.102110101
15025,0.102110101
15026,0.102110101
15027,0.125335911
15028,0.078884291
15030,0.078884291
15031,0.078884291
15032,0.125335911
15033,0.078884291
15034,0.125335911
15035,0.125335911
15037,0.102110101
15038,0.078884291
15042,0.109485646
15043,0.102110101
15044,0.106257977
15045,0.125335911
15046,0.125335911
15047,0.102110101
15049,0.102110101
15050,0.102110101
15051,0.102110101
15052,0.109485646
15053,0.078884291
15054,0.078884291
15055,0.078884291
15056,0.125335911
15057,0.102110101
15059,0.109485646
15060,0.078884291
15061,0.125335911
15062,0.078884291
15063,0.102110101
15064,0.078884291
15065,0.078884291
15066,0.109485646
15067,0.078884291
15068,0.102110101
15069,0.078884291
15071,0.102110101
15072,0.078884291
15074,0.109485646
15075,0.078884291
15076,0.102110101
15077,0.125335911
15078,0.078884291
15081,0.125335911
15082,0.078884291
15083,0.078884291
15084,0.111307015
15085,0.102110101
15086,0.093635381
15087,0.078884291
15088,0.078884291
15089,0.078884291
15090,0.093635381
15091,0.125335911
15095,0.093635381
15096,0.093635381
15101,0.106257977
15102,0.102110101
15104,0.125335911
15106,0.125335911
15108,0.102110101
15110,0.125335911
15112,0.125335911
15116,0.125335911
15120,0.125335911
15122,0.102110101
15123,0.125335911
15126,0.102110101
15127,0.093635381
15129,0.078884291
15131,0.102110101
15132,0.102110101
15133,0.125335911
15134,0.125335911
15135,0.102110101
15136,0.125335911
15137,0.102110101
15139,0.102110101
15140,0.125335911
15142,0.102110101
15143,0.109485646
15144,0.102110101
15145,0.125335911
15146,0.102110101
15147,0.102110101
15148,0.125335911
15201,0.125335911
15202,0.125335911
15203,0.125335911
15204,0.125335911
15205,0.125335911
15206,0.125335911
15207,0.125335911
15208,0.125335911
15209,0.125335911
15210,0.125335911
15211,0.125335911
15212,0.125335911
15213,0.125335911
15214,0.125335911
15215,0.125335911
15216,0.125335911
15217,0.125335911
15218,0.125335911
15219,0.125335911
15220,0.125335911
15221,0.125335911
15222,0.125335911
15223,0.125335911
15224,0.125335911
15225,0.125335911
15226,0.125335911
15227,0.125335911
15228,0.102110101
15229,0.125335911
15230,0.125335911
15231,0.125335911
15232,0.125335911
15233,0.125335911
15234,0.102110101
15235,0.125335911
15236,0.102110101
15237,0.109485646
15238,0.102110101
15239,0.102110101
15240,0.125335911
15241,0.102110101
15242,0.125335911
15243,0.102110101
15244,0.125335911
15250,0.078884291
15251,0.125335911
15252,0.125335911
15253,0.125335911
15254,0.125335911
15255,0.125335911
15257,0.125335911
15258,0.125335911
15259,0.125335911
15260,0.125335911
15261,0.125335911
15262,0.125335911
